DATE,Temperature,Wind,Dew,Sky,Visibility,ATM,Wind-Dir,Wind-Rate,sin_wind,cos_wind
2019-10-30T23:52:00,16.15,"150,5,N,0021,5",15.05,762,9656,1020.55,150,2.1,0.49999999999999994,-0.8660254037844387
2019-10-31T00:00:00,16.11,"150,1,N,0021,1",15.01,99999,9000,1020.51,150,2.1,0.49999999999999994,-0.8660254037844387
2019-10-31T00:52:00,16.15,"160,5,N,0026,5",15.05,518,9656,1019.85,160,2.6,0.3420201433256689,-0.9396926207859083
2019-10-31T00:54:00,16.15,"150,5,N,0026,5",15.05,305,9656,9999.99,150,2.6,0.49999999999999994,-0.8660254037844387
2019-10-31T01:19:00,16.15,"160,5,N,0021,5",15.05,274,9656,9999.99,160,2.1,0.3420201433256689,-0.9396926207859083
2019-10-31T01:52:00,16.15,"190,5,N,0026,5",15.65,244,8047,1019.85,190,2.6,-0.17364817766693047,-0.984807753012208
2019-10-31T02:05:00,16.15,"170,5,N,0026,5",15.65,366,9656,9999.99,170,2.6,0.17364817766693028,-0.984807753012208
2019-10-31T02:08:00,16.15,"180,5,N,0031,5",15.65,1097,9656,9999.99,180,3.1,1.2246467991473532e-16,-1.0
2019-10-31T02:44:00,16.15,"190,5,N,0021,5",15.65,853,4828,9999.99,190,2.1,-0.17364817766693047,-0.984807753012208
2019-10-31T02:52:00,16.15,"180,5,N,0015,5",15.65,853,6437,1019.25,180,1.5,1.2246467991473532e-16,-1.0
2019-10-31T03:00:00,16.11,"180,1,N,0015,1",15.61,99999,6000,1019.21,180,1.5,1.2246467991473532e-16,-1.0
2019-10-31T03:52:00,16.75,"160,5,N,0021,5",15.65,853,16093,1017.95,160,2.1,0.3420201433256689,-0.9396926207859083
2019-10-31T04:04:00,16.75,"170,5,N,0015,5",15.65,305,16093,9999.99,170,1.5,0.17364817766693028,-0.984807753012208
2019-10-31T04:20:00,16.75,"210,5,N,0015,5",15.65,244,11265,9999.99,210,1.5,-0.5000000000000001,-0.8660254037844386
2019-10-31T04:52:00,16.75,"150,5,N,0015,5",15.65,274,16093,1017.15,150,1.5,0.49999999999999994,-0.8660254037844387
2019-10-31T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-10-31T05:12:00,16.75,"999,9,C,0000,5",15.65,213,16093,9999.99,999,0.0,,
2019-10-31T05:28:00,16.75,"999,9,C,0000,5",16.15,457,12875,9999.99,999,0.0,,
2019-10-31T05:48:00,17.05,"190,5,N,0026,5",16.05,396,12875,9999.99,190,2.6,-0.17364817766693047,-0.984807753012208
2019-10-31T05:52:00,16.75,"190,5,N,0021,5",16.15,366,11265,1016.75,190,2.1,-0.17364817766693047,-0.984807753012208
2019-10-31T06:00:00,16.71,"190,1,N,0021,1",16.11,99999,11000,1016.71,190,2.1,-0.17364817766693047,-0.984807753012208
2019-10-31T06:45:00,16.75,"999,9,C,0000,5",16.15,274,12875,9999.99,999,0.0,,
2019-10-31T06:52:00,16.75,"999,9,C,0000,5",16.15,274,14484,1015.85,999,0.0,,
2019-10-31T07:22:00,16.75,"999,9,C,0000,5",16.15,213,14484,9999.99,999,0.0,,
2019-10-31T07:52:00,17.25,"190,5,N,0026,5",16.75,183,6437,1014.85,190,2.6,-0.17364817766693047,-0.984807753012208
2019-10-31T08:18:00,17.85,"190,5,N,0031,5",17.25,335,4023,9999.99,190,3.1,-0.17364817766693047,-0.984807753012208
2019-10-31T08:29:00,17.85,"190,5,N,0036,5",17.25,244,4828,9999.99,190,3.6,-0.17364817766693047,-0.984807753012208
2019-10-31T08:38:00,17.85,"190,5,N,0036,5",17.25,335,8047,9999.99,190,3.6,-0.17364817766693047,-0.984807753012208
2019-10-31T08:50:00,18.05,"190,5,N,0041,5",17.05,183,4828,9999.99,190,4.1,-0.17364817766693047,-0.984807753012208
2019-10-31T08:52:00,17.85,"190,5,N,0041,5",17.85,183,6437,1014.05,190,4.1,-0.17364817766693047,-0.984807753012208
2019-10-31T09:00:00,17.81,"190,1,N,0041,1",17.81,99999,6000,1014.01,190,4.1,-0.17364817766693047,-0.984807753012208
2019-10-31T09:07:00,18.35,"180,5,N,0057,5",17.85,305,16093,9999.99,180,5.7,1.2246467991473532e-16,-1.0
2019-10-31T09:52:00,18.95,"190,5,N,0051,5",18.35,244,16093,1013.85,190,5.1,-0.17364817766693047,-0.984807753012208
2019-10-31T10:52:00,18.95,"180,5,N,0046,5",18.35,244,16093,1013.05,180,4.6,1.2246467991473532e-16,-1.0
2019-10-31T11:18:00,19.45,"180,5,N,0041,5",18.95,335,16093,9999.99,180,4.1,1.2246467991473532e-16,-1.0
2019-10-31T11:52:00,19.45,"180,5,N,0041,5",18.35,396,16093,1012.75,180,4.1,1.2246467991473532e-16,-1.0
2019-10-31T12:00:00,19.41,"180,1,N,0041,1",18.31,99999,16000,1012.71,180,4.1,1.2246467991473532e-16,-1.0
2019-10-31T12:52:00,19.45,"180,5,N,0057,5",18.95,335,16093,1012.65,180,5.7,1.2246467991473532e-16,-1.0
2019-10-31T13:52:00,20.65,"190,5,N,0062,5",19.45,366,16093,1012.15,190,6.2,-0.17364817766693047,-0.984807753012208
2019-10-31T14:52:00,20.65,"180,5,N,0067,5",19.45,366,16093,1011.25,180,6.7,1.2246467991473532e-16,-1.0
2019-10-31T15:00:00,20.61,"180,1,N,0067,1",19.41,99999,16000,1011.21,180,6.7,1.2246467991473532e-16,-1.0
2019-10-31T15:52:00,21.15,"180,5,N,0051,5",19.45,366,16093,1010.65,180,5.1,1.2246467991473532e-16,-1.0
2019-10-31T16:38:00,21.15,"180,5,N,0067,5",19.45,488,16093,9999.99,180,6.7,1.2246467991473532e-16,-1.0
2019-10-31T16:52:00,21.15,"190,5,N,0062,5",20.05,549,16093,1009.45,190,6.2,-0.17364817766693047,-0.984807753012208
2019-10-31T17:20:00,21.75,"190,5,N,0051,5",20.65,549,6437,9999.99,190,5.1,-0.17364817766693047,-0.984807753012208
2019-10-31T17:52:00,22.25,"180,5,N,0062,5",20.65,610,16093,1007.75,180,6.2,1.2246467991473532e-16,-1.0
2019-10-31T18:00:00,22.21,"180,1,N,0062,1",20.61,99999,16000,1007.71,180,6.2,1.2246467991473532e-16,-1.0
2019-10-31T18:52:00,22.85,"180,5,N,0077,5",21.15,762,16093,1006.05,180,7.7,1.2246467991473532e-16,-1.0
2019-10-31T19:52:00,23.95,"190,5,N,0072,5",20.65,762,16093,1005.35,190,7.2,-0.17364817766693047,-0.984807753012208
2019-10-31T20:05:00,23.95,"180,5,N,0072,5",20.65,1250,16093,9999.99,180,7.2,1.2246467991473532e-16,-1.0
2019-10-31T20:52:00,23.95,"180,5,N,0072,5",20.05,2134,16093,1004.25,180,7.2,1.2246467991473532e-16,-1.0
2019-10-31T21:00:00,23.91,"180,1,N,0072,1",20.009999999999998,99999,16000,1004.21,180,7.2,1.2246467991473532e-16,-1.0
2019-10-31T21:52:00,24.45,"170,5,N,0082,5",20.65,7620,16093,1002.95,170,8.2,0.17364817766693028,-0.984807753012208
2019-10-31T22:52:00,23.95,"180,5,N,0082,5",20.05,1250,16093,1001.95,180,8.2,1.2246467991473532e-16,-1.0
2019-10-31T23:52:00,25.05,"180,5,N,0108,5",20.05,7620,16093,1000.55,180,10.8,1.2246467991473532e-16,-1.0
2019-11-01T00:00:00,25.009999999999998,"180,1,N,0108,1",20.009999999999998,99999,16000,1000.51,180,10.8,1.2246467991473532e-16,-1.0
2019-11-01T00:52:00,24.45,"190,5,N,0113,5",20.05,1829,16093,999.75,190,11.3,-0.17364817766693047,-0.984807753012208
2019-11-01T01:43:00,23.95,"200,5,N,0124,5",21.15,1097,14484,9999.99,200,12.4,-0.34202014332566866,-0.9396926207859084
2019-11-01T01:49:00,23.05,"210,5,N,0093,5",22.05,1158,3219,9999.99,210,9.3,-0.5000000000000001,-0.8660254037844386
2019-11-01T01:52:00,23.35,"210,5,N,0077,5",21.75,1158,3219,1000.15,210,7.7,-0.5000000000000001,-0.8660254037844386
2019-11-01T02:00:00,23.35,"220,5,N,0103,5",21.75,1097,11265,9999.99,220,10.3,-0.6427876096865393,-0.766044443118978
2019-11-01T02:05:00,23.35,"200,5,N,0103,5",21.75,975,11265,9999.99,200,10.3,-0.34202014332566866,-0.9396926207859084
2019-11-01T02:10:00,23.95,"210,5,N,0088,5",21.75,853,16093,9999.99,210,8.8,-0.5000000000000001,-0.8660254037844386
2019-11-01T02:26:00,23.35,"290,5,N,0113,5",21.75,884,6437,9999.99,290,11.3,-0.9396926207859083,0.342020143325669
2019-11-01T02:29:00,20.65,"310,5,N,0124,5",18.35,884,2414,9999.99,310,12.4,-0.7660444431189781,0.6427876096865393
2019-11-01T02:33:00,17.25,"300,5,N,0093,5",15.05,884,1207,9999.99,300,9.3,-0.8660254037844386,0.5000000000000001
2019-11-01T02:48:00,16.05,"300,5,N,0067,5",14.05,366,6437,9999.99,300,6.7,-0.8660254037844386,0.5000000000000001
2019-11-01T02:52:00,15.65,"310,5,N,0057,5",14.45,366,6437,1004.65,310,5.7,-0.7660444431189781,0.6427876096865393
2019-11-01T03:00:00,15.61,"310,1,N,0057,1",14.41,99999,6000,1004.61,310,5.7,-0.7660444431189781,0.6427876096865393
2019-11-01T03:12:00,14.45,"300,5,N,0118,5",11.75,640,6437,9999.99,300,11.8,-0.8660254037844386,0.5000000000000001
2019-11-01T03:49:00,13.05,"290,5,N,0093,5",9.05,1433,9656,9999.99,290,9.3,-0.9396926207859083,0.342020143325669
2019-11-01T03:52:00,13.35,"290,5,N,0067,5",9.45,1433,9656,1008.25,290,6.7,-0.9396926207859083,0.342020143325669
2019-11-01T04:52:00,11.75,"300,5,N,0051,5",6.15,2134,16093,1009.75,300,5.1,-0.8660254037844386,0.5000000000000001
2019-11-01T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-11-01T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-11-01T05:52:00,10.65,"290,5,N,0113,5",0.65,22000,16093,1011.55,290,11.3,-0.9396926207859083,0.342020143325669
2019-11-01T06:00:00,10.61,"290,1,N,0113,1",0.61,22000,16000,1011.51,290,11.3,-0.9396926207859083,0.342020143325669
2019-11-01T06:52:00,8.95,"300,5,N,0093,5",0.05,22000,16093,1013.75,300,9.3,-0.8660254037844386,0.5000000000000001
2019-11-01T07:52:00,7.85,"310,5,N,0062,5",-1.15,22000,16093,1015.65,310,6.2,-0.7660444431189781,0.6427876096865393
2019-11-01T08:52:00,7.85,"290,5,N,0057,5",-1.75,22000,16093,1017.25,290,5.7,-0.9396926207859083,0.342020143325669
2019-11-01T09:00:00,7.81,"290,1,N,0057,1",-1.7100000000000002,99999,16000,1017.21,290,5.7,-0.9396926207859083,0.342020143325669
2019-11-01T09:52:00,7.25,"290,5,N,0046,5",-1.75,22000,16093,1018.55,290,4.6,-0.9396926207859083,0.342020143325669
2019-11-01T10:52:00,7.25,"290,5,N,0062,5",-1.75,22000,16093,1019.85,290,6.2,-0.9396926207859083,0.342020143325669
2019-11-01T11:52:00,7.25,"260,5,N,0026,5",-1.75,22000,16093,1021.05,260,2.6,-0.984807753012208,-0.17364817766693033
2019-11-01T12:00:00,7.209999999999999,"260,1,N,0026,1",-1.7100000000000002,22000,16000,1021.01,260,2.6,-0.984807753012208,-0.17364817766693033
2019-11-01T12:52:00,8.35,"300,5,N,0062,5",-1.15,22000,16093,1021.45,300,6.2,-0.8660254037844386,0.5000000000000001
2019-11-01T13:52:00,8.35,"310,5,N,0098,5",-1.15,22000,16093,1022.15,310,9.8,-0.7660444431189781,0.6427876096865393
2019-11-01T14:52:00,8.95,"280,5,N,0072,5",-1.15,22000,16093,1023.35,280,7.2,-0.9848077530122081,0.17364817766692997
2019-11-01T15:00:00,8.91,"280,1,N,0072,1",-1.1099999999999999,22000,16000,1023.3100000000001,280,7.2,-0.9848077530122081,0.17364817766692997
2019-11-01T15:52:00,10.65,"300,5,N,0067,5",-1.15,22000,16093,1024.25,300,6.7,-0.8660254037844386,0.5000000000000001
2019-11-01T16:52:00,11.15,"340,5,N,0062,5",-0.65,22000,16093,1024.35,340,6.2,-0.3420201433256686,0.9396926207859084
2019-11-01T17:52:00,11.75,"320,5,N,0067,5",-1.15,22000,16093,1023.75,320,6.7,-0.6427876096865396,0.7660444431189778
2019-11-01T18:00:00,11.709999999999999,"320,1,N,0067,1",-1.1099999999999999,22000,16000,1023.71,320,6.7,-0.6427876096865396,0.7660444431189778
2019-11-01T18:52:00,12.25,"300,5,N,0072,5",-1.15,22000,16093,1023.85,300,7.2,-0.8660254037844386,0.5000000000000001
2019-11-01T19:52:00,12.25,"310,5,N,0051,5",-1.15,22000,16093,1024.05,310,5.1,-0.7660444431189781,0.6427876096865393
2019-11-01T20:52:00,11.75,"340,5,N,0057,5",-1.15,22000,16093,1024.55,340,5.7,-0.3420201433256686,0.9396926207859084
2019-11-01T21:00:00,11.709999999999999,"340,1,N,0057,1",-1.1099999999999999,99999,16000,1024.51,340,5.7,-0.3420201433256686,0.9396926207859084
2019-11-01T21:52:00,10.65,"330,5,N,0046,5",-1.75,22000,16093,1024.95,330,4.6,-0.5000000000000004,0.8660254037844384
2019-11-01T22:52:00,9.45,"340,5,N,0046,5",-1.75,22000,16093,1025.45,340,4.6,-0.3420201433256686,0.9396926207859084
2019-11-01T23:52:00,8.95,"340,5,N,0046,5",-1.75,22000,16093,1026.05,340,4.6,-0.3420201433256686,0.9396926207859084
2019-11-02T00:00:00,8.91,"340,1,N,0046,1",-1.7100000000000002,99999,16000,1026.01,340,4.6,-0.3420201433256686,0.9396926207859084
2019-11-02T00:52:00,7.85,"350,5,N,0036,5",-1.75,22000,16093,1025.85,350,3.6,-0.1736481776669304,0.984807753012208
2019-11-02T01:52:00,7.85,"360,5,N,0046,5",-1.15,22000,16093,1025.95,360,4.6,-2.4492935982947064e-16,1.0
2019-11-02T02:52:00,6.75,"350,5,N,0046,5",-1.15,22000,16093,1026.35,350,4.6,-0.1736481776669304,0.984807753012208
2019-11-02T03:00:00,6.709999999999999,"350,1,N,0046,1",-1.1099999999999999,99999,16000,1026.31,350,4.6,-0.1736481776669304,0.984807753012208
2019-11-02T03:52:00,6.75,"360,5,N,0046,5",-1.15,22000,16093,1026.05,360,4.6,-2.4492935982947064e-16,1.0
2019-11-02T04:52:00,5.65,"360,5,N,0046,5",-1.75,22000,16093,1025.95,360,4.6,-2.4492935982947064e-16,1.0
2019-11-02T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-11-02T05:52:00,6.15,"020,5,N,0062,5",-1.75,22000,16093,1025.85,20,6.2,0.3420201433256687,0.9396926207859084
2019-11-02T06:00:00,6.11,"020,1,N,0062,1",-1.7100000000000002,99999,16000,1025.81,20,6.2,0.3420201433256687,0.9396926207859084
2019-11-02T06:52:00,5.05,"020,5,N,0031,5",-1.75,22000,16093,1025.55,20,3.1,0.3420201433256687,0.9396926207859084
2019-11-02T07:52:00,4.45,"090,5,N,0031,5",-0.65,22000,16093,1025.35,90,3.1,1.0,6.123233995736766e-17
2019-11-02T08:52:00,4.45,"999,9,C,0000,5",-1.75,22000,16093,1025.75,999,0.0,,
2019-11-02T09:00:00,4.41,"999,9,C,0000,1",-1.7100000000000002,99999,16000,1025.71,999,0.0,,
2019-11-02T09:52:00,3.95,"020,5,N,0021,5",-1.75,22000,16093,1025.75,20,2.1,0.3420201433256687,0.9396926207859084
2019-11-02T10:52:00,3.35,"340,5,N,0026,5",-0.65,22000,16093,1024.85,340,2.6,-0.3420201433256686,0.9396926207859084
2019-11-02T11:52:00,3.35,"350,5,N,0015,5",-0.65,22000,16093,1024.95,350,1.5,-0.1736481776669304,0.984807753012208
2019-11-02T12:00:00,3.31,"350,1,N,0015,1",-0.61,99999,16000,1024.91,350,1.5,-0.1736481776669304,0.984807753012208
2019-11-02T12:52:00,5.65,"999,9,C,0000,5",0.05,22000,16093,1025.25,999,0.0,,
2019-11-02T13:52:00,7.25,"999,9,C,0000,5",0.05,22000,16093,1024.95,999,0.0,,
2019-11-02T14:52:00,7.25,"999,9,V,0015,5",-1.75,22000,16093,1024.15,999,1.5,,
2019-11-02T15:00:00,7.209999999999999,"999,9,N,0015,1",-1.7100000000000002,22000,16000,1024.1100000000001,999,1.5,,
2019-11-02T15:52:00,8.95,"120,5,N,0015,5",-2.25,22000,16093,1023.45,120,1.5,0.8660254037844387,-0.4999999999999998
2019-11-02T16:52:00,10.65,"999,9,C,0000,5",-1.75,22000,16093,1022.15,999,0.0,,
2019-11-02T17:52:00,11.15,"160,5,N,0036,5",-0.65,22000,16093,1020.75,160,3.6,0.3420201433256689,-0.9396926207859083
2019-11-02T18:00:00,11.11,"160,1,N,0036,1",-0.61,22000,16000,1020.71,160,3.6,0.3420201433256689,-0.9396926207859083
2019-11-02T18:52:00,12.25,"999,9,V,0015,5",-0.65,22000,16093,1019.95,999,1.5,,
2019-11-02T19:52:00,12.85,"210,5,N,0046,5",0.05,22000,16093,1019.45,210,4.6,-0.5000000000000001,-0.8660254037844386
2019-11-02T20:52:00,12.25,"180,5,N,0021,5",-0.65,22000,16093,1019.05,180,2.1,1.2246467991473532e-16,-1.0
2019-11-02T21:00:00,12.209999999999999,"180,1,N,0021,1",-0.61,22000,16000,1019.01,180,2.1,1.2246467991473532e-16,-1.0
2019-11-02T21:52:00,10.65,"200,5,N,0026,5",0.65,22000,16093,1018.95,200,2.6,-0.34202014332566866,-0.9396926207859084
2019-11-02T22:52:00,10.05,"220,5,N,0021,5",1.15,22000,16093,1019.35,220,2.1,-0.6427876096865393,-0.766044443118978
2019-11-02T23:52:00,10.05,"260,5,N,0015,5",1.15,22000,16093,1019.55,260,1.5,-0.984807753012208,-0.17364817766693033
2019-11-03T00:00:00,10.01,"260,1,N,0015,1",1.1099999999999999,99999,16000,1019.51,260,1.5,-0.984807753012208,-0.17364817766693033
2019-11-03T00:52:00,8.35,"250,5,N,0015,5",3.35,22000,16093,1019.55,250,1.5,-0.9396926207859084,-0.34202014332566855
2019-11-03T01:52:00,7.85,"210,5,N,0015,5",3.35,22000,16093,1019.85,210,1.5,-0.5000000000000001,-0.8660254037844386
2019-11-03T02:52:00,6.75,"230,5,N,0021,5",2.85,22000,16093,1020.25,230,2.1,-0.7660444431189779,-0.6427876096865395
2019-11-03T03:00:00,6.709999999999999,"230,1,N,0021,1",2.81,99999,16000,1020.21,230,2.1,-0.7660444431189779,-0.6427876096865395
2019-11-03T03:52:00,6.75,"260,5,N,0015,5",2.25,22000,16093,1020.35,260,1.5,-0.984807753012208,-0.17364817766693033
2019-11-03T04:52:00,6.75,"210,5,N,0015,5",2.85,22000,16093,1020.15,210,1.5,-0.5000000000000001,-0.8660254037844386
2019-11-03T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-11-03T05:52:00,6.15,"240,5,N,0015,5",1.75,22000,16093,1020.35,240,1.5,-0.8660254037844384,-0.5000000000000004
2019-11-03T06:00:00,6.11,"240,1,N,0015,1",1.7100000000000002,99999,16000,1020.3100000000001,240,1.5,-0.8660254037844384,-0.5000000000000004
2019-11-03T06:52:00,7.25,"290,5,N,0031,5",-1.15,22000,16093,1020.35,290,3.1,-0.9396926207859083,0.342020143325669
2019-11-03T07:52:00,8.35,"310,5,N,0041,5",-1.15,22000,16093,1020.35,310,4.1,-0.7660444431189781,0.6427876096865393
2019-11-03T08:52:00,6.75,"290,5,N,0021,5",-1.15,22000,16093,1020.25,290,2.1,-0.9396926207859083,0.342020143325669
2019-11-03T09:00:00,6.709999999999999,"290,1,N,0021,1",-1.1099999999999999,99999,16000,1020.21,290,2.1,-0.9396926207859083,0.342020143325669
2019-11-03T09:52:00,6.15,"260,5,N,0026,5",-1.15,22000,16093,1021.05,260,2.6,-0.984807753012208,-0.17364817766693033
2019-11-03T10:52:00,6.75,"280,5,N,0031,5",-1.75,22000,16093,1021.45,280,3.1,-0.9848077530122081,0.17364817766692997
2019-11-03T11:52:00,7.25,"290,5,N,0036,5",-2.25,22000,16093,1022.35,290,3.6,-0.9396926207859083,0.342020143325669
2019-11-03T12:00:00,7.209999999999999,"290,1,N,0036,1",-2.21,22000,16000,1022.3100000000001,290,3.6,-0.9396926207859083,0.342020143325669
2019-11-03T12:52:00,8.35,"260,5,N,0031,5",-1.15,22000,16093,1023.45,260,3.1,-0.984807753012208,-0.17364817766693033
2019-11-03T13:52:00,10.05,"300,5,N,0036,5",-1.75,22000,16093,1023.95,300,3.6,-0.8660254037844386,0.5000000000000001
2019-11-03T14:52:00,10.65,"270,5,N,0067,5",-1.75,22000,16093,1024.05,270,6.7,-1.0,-1.8369701987210297e-16
2019-11-03T15:00:00,10.61,"270,1,N,0067,1",-1.7100000000000002,22000,16000,1024.01,270,6.7,-1.0,-1.8369701987210297e-16
2019-11-03T15:52:00,11.75,"320,5,N,0051,5",-1.75,22000,16093,1023.85,320,5.1,-0.6427876096865396,0.7660444431189778
2019-11-03T16:52:00,12.25,"290,5,N,0072,5",-2.85,22000,16093,1023.25,290,7.2,-0.9396926207859083,0.342020143325669
2019-11-03T17:52:00,13.35,"300,5,N,0067,5",-2.85,22000,16093,1022.75,300,6.7,-0.8660254037844386,0.5000000000000001
2019-11-03T18:00:00,13.309999999999999,"300,1,N,0067,1",-2.81,22000,16000,1022.71,300,6.7,-0.8660254037844386,0.5000000000000001
2019-11-03T18:52:00,13.35,"300,5,N,0051,5",-3.35,22000,16093,1022.45,300,5.1,-0.8660254037844386,0.5000000000000001
2019-11-03T19:52:00,13.95,"330,5,V,0036,5",-3.35,22000,16093,1022.45,330,3.6,-0.5000000000000004,0.8660254037844384
2019-11-03T20:52:00,13.35,"280,5,N,0046,5",-4.45,22000,16093,1022.85,280,4.6,-0.9848077530122081,0.17364817766692997
2019-11-03T21:00:00,13.309999999999999,"280,1,N,0046,1",-4.41,99999,16000,1022.8100000000001,280,4.6,-0.9848077530122081,0.17364817766692997
2019-11-03T21:52:00,12.25,"320,5,N,0051,5",-5.05,22000,16093,1023.25,320,5.1,-0.6427876096865396,0.7660444431189778
2019-11-03T22:52:00,10.65,"360,5,N,0021,5",-3.95,22000,16093,1023.65,360,2.1,-2.4492935982947064e-16,1.0
2019-11-03T23:52:00,10.65,"010,5,N,0021,5",-3.35,22000,16093,1024.15,10,2.1,0.17364817766693033,0.984807753012208
2019-11-04T00:00:00,10.61,"010,1,N,0021,1",-3.31,99999,16000,1024.1100000000001,10,2.1,0.17364817766693033,0.984807753012208
2019-11-04T00:52:00,8.95,"999,9,C,0000,5",0.65,22000,16093,1024.55,999,0.0,,
2019-11-04T01:52:00,7.25,"200,5,N,0015,5",0.65,22000,16093,1025.05,200,1.5,-0.34202014332566866,-0.9396926207859084
2019-11-04T02:52:00,7.25,"999,9,C,0000,5",0.65,22000,16093,1025.55,999,0.0,,
2019-11-04T03:00:00,7.209999999999999,"999,9,C,0000,1",0.61,99999,16000,1025.51,999,0.0,,
2019-11-04T03:52:00,6.75,"999,9,C,0000,5",1.75,22000,16093,1025.65,999,0.0,,
2019-11-04T04:52:00,6.75,"999,9,C,0000,5",0.65,22000,16093,1025.85,999,0.0,,
2019-11-04T04:59:00,999.99,"999,9,9,9999,9",999.99,99999,999999,9999.99,999,999.9,,
2019-11-04T05:52:00,5.65,"050,5,N,0015,5",1.75,22000,16093,1026.25,50,1.5,0.766044443118978,0.6427876096865394
2019-11-04T06:00:00,5.61,"050,1,N,0015,1",1.7100000000000002,99999,16000,1026.21,50,1.5,0.766044443118978,0.6427876096865394
2019-11-04T06:52:00,3.95,"350,5,N,0026,5",1.75,22000,16093,1026.45,350,2.6,-0.1736481776669304,0.984807753012208
2019-11-04T06:54:00,3.95,"340,5,N,0021,5",1.75,22000,16093,9999.99,340,2.1,-0.3420201433256686,0.9396926207859084
2019-11-04T07:52:00,5.05,"999,9,C,0000,5",1.75,22000,16093,1026.25,999,0.0,,
2019-11-04T08:52:00,3.95,"340,5,N,0021,5",1.75,22000,16093,1026.75,340,2.1,-0.3420201433256686,0.9396926207859084
2019-11-04T09:00:00,3.91,"340,1,N,0021,1",1.7100000000000002,22000,16000,1026.71,340,2.1,-0.3420201433256686,0.9396926207859084
2019-11-04T09:52:00,3.95,"060,5,N,0021,5",1.75,22000,16093,1026.75,60,2.1,0.8660254037844386,0.5000000000000001
2019-11-04T10:52:00,4.45,"050,5,N,0026,5",1.75,22000,16093,1027.25,50,2.6,0.766044443118978,0.6427876096865394
2019-11-04T11:52:00,4.45,"050,5,N,0021,5",2.25,22000,16093,1027.45,50,2.1,0.766044443118978,0.6427876096865394
2019-11-04T12:00:00,4.41,"050,1,N,0021,1",2.21,22000,16000,1027.41,50,2.1,0.766044443118978,0.6427876096865394
2019-11-04T12:52:00,6.75,"999,9,C,0000,5",3.35,22000,16093,1028.25,999,0.0,,
2019-11-04T13:52:00,8.95,"180,5,N,0015,5",3.35,22000,16093,1028.65,180,1.5,1.2246467991473532e-16,-1.0
2019-11-04T14:52:00,10.05,"190,5,N,0041,5",3.35,22000,16093,1028.55,190,4.1,-0.17364817766693047,-0.984807753012208
2019-11-04T15:00:00,10.01,"190,1,N,0041,1",3.31,99999,16000,1028.51,190,4.1,-0.17364817766693047,-0.984807753012208
2019-11-04T15:52:00,13.35,"180,5,N,0051,5",4.45,22000,16093,1027.85,180,5.1,1.2246467991473532e-16,-1.0
2019-11-04T16:52:00,15.05,"170,5,N,0077,5",2.25,22000,16093,1026.65,170,7.7,0.17364817766693028,-0.984807753012208
2019-11-04T17:52:00,15.65,"180,5,N,0072,5",2.25,22000,16093,1025.85,180,7.2,1.2246467991473532e-16,-1.0
2019-11-04T18:00:00,15.61,"180,1,N,0072,1",2.21,22000,16000,1025.81,180,7.2,1.2246467991473532e-16,-1.0
2019-11-04T18:52:00,15.65,"180,5,N,0067,5",2.85,22000,16093,1025.15,180,6.7,1.2246467991473532e-16,-1.0
2019-11-04T19:52:00,15.65,"170,5,N,0077,5",3.35,22000,16093,1024.55,170,7.7,0.17364817766693028,-0.984807753012208
2019-11-04T20:52:00,15.65,"180,5,N,0051,5",4.45,7620,16093,1024.25,180,5.1,1.2246467991473532e-16,-1.0
2019-11-04T21:00:00,15.61,"180,1,N,0051,1",4.41,99999,16000,1024.21,180,5.1,1.2246467991473532e-16,-1.0
2019-11-04T21:52:00,13.95,"190,5,N,0041,5",5.05,7620,16093,1024.35,190,4.1,-0.17364817766693047,-0.984807753012208
2019-11-04T22:52:00,13.35,"150,5,N,0046,5",4.45,7620,16093,1024.35,150,4.6,0.49999999999999994,-0.8660254037844387
2019-11-04T23:52:00,12.25,"160,5,N,0041,5",4.45,7620,16093,1024.45,160,4.1,0.3420201433256689,-0.9396926207859083
2019-11-05T00:00:00,12.209999999999999,"160,1,N,0041,1",4.41,99999,16000,1024.41,160,4.1,0.3420201433256689,-0.9396926207859083
2019-11-05T00:52:00,12.25,"180,5,N,0051,5",5.65,7620,16093,1024.45,180,5.1,1.2246467991473532e-16,-1.0
2019-11-05T01:52:00,11.15,"190,5,N,0031,5",6.15,7620,16093,1024.55,190,3.1,-0.17364817766693047,-0.984807753012208
2019-11-05T02:52:00,10.65,"200,5,N,0015,5",6.15,7620,16093,1024.75,200,1.5,-0.34202014332566866,-0.9396926207859084
2019-11-05T03:00:00,10.61,"200,1,N,0015,1",6.11,99999,16000,1024.71,200,1.5,-0.34202014332566866,-0.9396926207859084
2019-11-05T03:52:00,10.65,"999,9,C,0000,5",6.75,7620,16093,1024.55,999,0.0,,
2019-11-05T04:52:00,9.45,"200,5,N,0031,5",6.75,7620,16093,1024.45,200,3.1,-0.34202014332566866,-0.9396926207859084
